111398 PhoenixHelmet 21 0 112 0 0 0 0 0 0 0 48080 0 0 0 475 0 0 0 0 2698 2698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111399 PhoenixHelmet 21 0 112 0 0 0 0 0 0 0 48080 0 0 0 530 0 0 0 0 2698 2698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111403 IronHelmet 21 0 15 0 0 0 0 0 0 0 150 0 0 0 3 0 0 0 0 3998 3998 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111404 IronHelmet 21 0 15 0 0 0 0 0 0 0 150 0 0 0 4 0 0 0 0 3998 3998 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111405 IronHelmet 21 0 15 0 0 0 0 0 0 0 150 0 0 0 5 0 0 0 0 3998 3998 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111406 IronHelmet 21 0 15 0 0 0 0 0 0 0 150 0 0 0 6 0 0 0 0 3998 3998 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111407 IronHelmet 21 0 15 0 0 0 0 0 0 0 150 0 0 0 7 0 0 0 0 3998 3998 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111408 IronHelmet 21 0 15 0 0 0 0 0 0 0 150 0 0 0 8 0 0 0 0 3998 3998 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111409 IronHelmet 21 0 15 0 0 0 0 0 0 0 150 0 0 0 9 0 0 0 0 3998 3998 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111413 BronzeHelmet 21 0 22 0 0 0 0 0 0 0 200 0 0 0 6 0 0 0 0 2698 2698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111414 BronzeHelmet 21 0 22 0 0 0 0 0 0 0 200 0 0 0 7 0 0 0 0 2698 2698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111415 BronzeHelmet 21 0 22 0 0 0 0 0 0 0 200 0 0 0 8 0 0 0 0 2698 2698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111416 BronzeHelmet 21 0 22 0 0 0 0 0 0 0 200 0 0 0 9 0 0 0 0 2698 2698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111417 BronzeHelmet 21 0 22 0 0 0 0 0 0 0 200 0 0 0 10 0 0 0 0 2698 2698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111418 BronzeHelmet 21 0 22 0 0 0 0 0 0 0 200 0 0 0 11 0 0 0 0 2698 2698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111419 BronzeHelmet 21 0 22 0 0 0 0 0 0 0 200 0 0 0 12 0 0 0 0 2698 2698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111423 SilverHelmet 21 0 27 0 0 0 0 0 0 0 500 0 0 0 11 0 0 0 0 3198 3198 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111424 SilverHelmet 21 0 27 0 0 0 0 0 0 0 500 0 0 0 11 0 0 0 0 3198 3198 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111425 SilverHelmet 21 0 27 0 0 0 0 0 0 0 500 0 0 0 12 0 0 0 0 3198 3198 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111426 SilverHelmet 21 0 27 0 0 0 0 0 0 0 500 0 0 0 13 0 0 0 0 3198 3198 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111427 SilverHelmet 21 0 27 0 0 0 0 0 0 0 500 0 0 0 14 0 0 0 0 3198 3198 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111428 SilverHelmet 21 0 27 0 0 0 0 0 0 0 500 0 0 0 15 0 0 0 0 3198 3198 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111429 SilverHelmet 21 0 27 0 0 0 0 0 0 0 500 0 0 0 17 0 0 0 0 3198 3198 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111430 ShiningHelmet 21 0 37 0 0 0 0 0 0 0 1000 0 0 0 45 0 0 0 0 3199 3199 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet Fixed
111433 ShiningHelmet 21 0 37 0 0 0 0 0 0 0 1000 0 0 0 23 0 0 0 0 3298 3298 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111434 ShiningHelmet 21 0 37 0 0 0 0 0 0 0 1000 0 0 0 23 0 0 0 0 3298 3298 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111435 ShiningHelmet 21 0 37 0 0 0 0 0 0 0 1000 0 0 0 25 0 0 0 0 3298 3298 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111436 ShiningHelmet 21 0 37 0 0 0 0 0 0 0 1000 0 0 0 26 0 0 0 0 3298 3298 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111437 ShiningHelmet 21 0 37 0 0 0 0 0 0 0 1000 0 0 0 27 0 0 0 0 3298 3298 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111438 ShiningHelmet 21 0 37 0 0 0 0 0 0 0 1000 0 0 0 30 0 0 0 0 3298 3298 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111439 ShiningHelmet 21 0 37 0 0 0 0 0 0 0 1000 0 0 0 35 0 0 0 0 3298 3298 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111440 SyeniticHelmet 21 0 47 0 0 0 0 0 0 0 1300 0 0 0 54 0 0 0 0 3599 3599 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet Fixed
111443 SyeniticHelmet 21 0 47 0 0 0 0 0 0 0 1300 0 0 0 28 0 0 0 0 3698 3698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111444 SyeniticHelmet 21 0 47 0 0 0 0 0 0 0 1300 0 0 0 29 0 0 0 0 3698 3698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111445 SyeniticHelmet 21 0 47 0 0 0 0 0 0 0 1300 0 0 0 30 0 0 0 0 3698 3698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111446 SyeniticHelmet 21 0 47 0 0 0 0 0 0 0 1300 0 0 0 31 0 0 0 0 3698 3698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111447 SyeniticHelmet 21 0 47 0 0 0 0 0 0 0 1300 0 0 0 33 0 0 0 0 3698 3698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111448 SyeniticHelmet 21 0 47 0 0 0 0 0 0 0 1300 0 0 0 37 0 0 0 0 3698 3698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111449 SyeniticHelmet 21 0 47 0 0 0 0 0 0 0 1300 0 0 0 42 0 0 0 0 3698 3698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111450 PearlHelmet 21 0 52 0 0 0 0 0 0 0 2000 0 0 0 90 0 0 0 0 3999 3999 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet Fixed
111453 PearlHelmet 21 0 52 0 0 0 0 0 0 0 2000 0 0 0 47 0 0 0 0 4098 4098 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111454 PearlHelmet 21 0 52 0 0 0 0 0 0 0 2000 0 0 0 49 0 0 0 0 4098 4098 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111455 PearlHelmet 21 0 52 0 0 0 0 0 0 0 2000 0 0 0 50 0 0 0 0 4098 4098 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111456 PearlHelmet 21 0 52 0 0 0 0 0 0 0 2000 0 0 0 52 0 0 0 0 4098 4098 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111457 PearlHelmet 21 0 52 0 0 0 0 0 0 0 2000 0 0 0 55 0 0 0 0 4098 4098 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111458 PearlHelmet 21 0 52 0 0 0 0 0 0 0 2000 0 0 0 62 0 0 0 0 4098 4098 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111459 PearlHelmet 21 0 52 0 0 0 0 0 0 0 2000 0 0 0 70 0 0 0 0 4098 4098 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111463 GoldHelmet 21 0 67 0 0 0 0 0 0 0 6465 0 0 0 79 0 0 0 0 3898 3898 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111464 GoldHelmet 21 0 67 0 0 0 0 0 0 0 6465 0 0 0 81 0 0 0 0 3898 3898 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111465 GoldHelmet 21 0 67 0 0 0 0 0 0 0 6465 0 0 0 83 0 0 0 0 3898 3898 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111466 GoldHelmet 21 0 67 0 0 0 0 0 0 0 6465 0 0 0 87 0 0 0 0 3898 3898 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111467 GoldHelmet 21 0 67 0 0 0 0 0 0 0 6465 0 0 0 92 0 0 0 0 3898 3898 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111468 GoldHelmet 21 0 67 0 0 0 0 0 0 0 6465 0 0 0 105 0 0 0 0 3898 3898 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111469 GoldHelmet 21 0 67 0 0 0 0 0 0 0 6465 0 0 0 116 0 0 0 0 3898 3898 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111473 DragonHelmet 21 0 82 0 0 0 0 0 0 0 11770 0 0 0 180 0 0 0 0 3298 3298 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111474 DragonHelmet 21 0 82 0 0 0 0 0 0 0 11770 0 0 0 186 0 0 0 0 3298 3298 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111475 DragonHelmet 21 0 82 0 0 0 0 0 0 0 11770 0 0 0 190 0 0 0 0 3298 3298 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111476 DragonHelmet 21 0 82 0 0 0 0 0 0 0 11770 0 0 0 199 0 0 0 0 3298 3298 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111477 DragonHelmet 21 0 82 0 0 0 0 0 0 0 11770 0 0 0 208 0 0 0 0 3298 3298 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111478 DragonHelmet 21 0 82 0 0 0 0 0 0 0 11770 0 0 0 237 0 0 0 0 3298 3298 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111479 DragonHelmet 21 0 82 0 0 0 0 0 0 0 11770 0 0 0 266 0 0 0 0 3298 3298 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111483 ViolentHelmet 21 0 97 0 0 0 0 0 0 0 21560 0 0 0 263 0 0 0 0 3198 3198 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111484 ViolentHelmet 21 0 97 0 0 0 0 0 0 0 21560 0 0 0 271 0 0 0 0 3198 3198 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111485 ViolentHelmet 21 0 97 0 0 0 0 0 0 0 21560 0 0 0 277 0 0 0 0 3198 3198 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111486 ViolentHelmet 21 0 97 0 0 0 0 0 0 0 21560 0 0 0 291 0 0 0 0 3198 3198 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111487 ViolentHelmet 21 0 97 0 0 0 0 0 0 0 21560 0 0 0 305 0 0 0 0 3198 3198 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111488 ViolentHelmet 21 0 97 0 0 0 0 0 0 0 21560 0 0 0 346 0 0 0 0 3198 3198 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111489 ViolentHelmet 21 0 97 0 0 0 0 0 0 0 21560 0 0 0 388 0 0 0 0 3198 3198 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111493 PhoenixHelmet 21 0 112 0 0 0 0 0 0 0 48080 0 0 0 360 0 0 0 0 2698 2698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111494 PhoenixHelmet 21 0 112 0 0 0 0 0 0 0 48080 0 0 0 371 0 0 0 0 2698 2698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111495 PhoenixHelmet 21 0 112 0 0 0 0 0 0 0 48080 0 0 0 379 0 0 0 0 2698 2698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
111496 PhoenixHelmet 21 0 112 0 0 0 0 0 0 0 48080 0 0 0 398 0 0 0 0 2698 2698 0 0 0 0 0 0 0 0 1 1000 0 0 0 0 Warrior`sHelmet None
