1115 4 100 0 0 2 0 0.4 0 0 0 3 180 30 3 0 0 0 800 0
1115 0 100 0 0 2 0 0.35 0 0 0 1 180 30 3 167600 40 0 800 0
1115 2 100 0 0 2 0 0.35 0 0 0 2 180 30 3 1216800 60 0 800 0
1115 3 100 0 0 2 0 0.4 0 0 0 3 180 30 3 2948000 70 0 800 0
1120 2 100 0 720 0 0 1 0 0 190 10 100 0 3 180034734 85 0 2700 0
1120 3 100 0 770 0 0 1 0 0 210 12 105 0 3 0 0 0 2700 0
1120 0 100 0 540 0 0 1 0 0 150 8 90 0 3 53104696 65 0 2700 0
1120 1 100 0 650 0 0 1 0 0 170 9 95 0 3 98875022 75 0 2700 0
1125 0 100 0 300 0 0 1 1 0 0 11 90 0 1 0 40 0 799 0
1150 6 80 0 1323 0 0 1 0 0 82 0 120 0 0 3307500 115 0 1700 0
1150 4 80 0 757 0 0 1 0 0 53 0 110 0 0 1362600 95 0 1700 0
1150 2 80 0 412 0 0 1 0 0 46 0 100 0 0 576800 75 0 1700 0
1150 3 80 0 570 0 0 1 0 0 53 0 105 0 0 912000 85 0 1700 0
1150 1 80 0 360 0 0 1 0 0 33 0 95 0 0 339600 65 0 1700 0
1150 5 80 0 999 0 0 1 0 0 60 0 115 0 0 1998000 105 0 1700 0
1150 0 80 0 290 0 0 1 0 0 33 0 90 0 0 195000 55 0 1700 0
1150 7 80 0 1749 0 0 1 0 0 105 0 125 0 0 0 0 0 1700 0
1160 2 80 0 1985 0 0 1 0 0 82 0 100 0 0 3970000 112 0 1700 0
1160 0 80 0 855 0 0 1 0 0 53 0 90 0 0 1282500 82 0 1700 0
1160 3 80 0 2623 0 0 1 0 0 105 0 105 0 0 0 0 0 1700 0
1160 1 80 0 1498 0 0 1 0 0 60 0 95 0 0 2696400 102 0 1700 0
1165 0 100 0 285 0 0 1 0 0 106 2 90 0 1 1282500 84 0 500 0
1165 3 100 0 870 0 0 1 0 0 210 4 105 0 1 0 0 0 500 0
1165 2 100 0 660 0 0 1 0 0 164 4 100 0 1 3970000 113 0 500 0
1165 1 100 0 500 0 0 1 0 0 120 3 95 0 1 2696400 106 0 500 0
1170 1 100 0 700 3 0 1 0 0 660 0 95 0 1 303700 104 1 800 0
1170 4 100 0 1000 3 0 1 0 0 820 0 110 0 1 0 0 1 800 0
1170 0 100 0 600 3 0 1 0 0 600 0 90 0 1 163600 94 1 800 0
1170 2 100 0 800 3 0 1 0 0 720 0 100 0 1 727200 114 1 800 0
1170 3 100 0 900 3 0 1 0 0 770 0 105 0 1 1075800 118 1 800 0
1175 3 100 0 800 3 0 1 0 0 235 0 105 0 0 1280000 111 1 800 0
1175 1 100 0 600 3 0 1 0 0 190 0 95 0 0 720000 91 1 800 0
1175 4 100 0 900 3 0 1 0 0 255 0 110 0 0 0 0 1 800 0
1175 0 100 0 500 3 0 1 0 0 160 0 90 0 0 500000 81 1 800 0
1175 2 100 0 700 3 0 1 0 0 215 0 100 0 0 980000 101 1 800 0
1180 5 50 0 2220 0 0 1 0 0 108 0 115 0 0 269625000 105 0 799 0
1180 7 60 0 3886 0 0 1 0 0 320 0 125 0 0 0 0 0 799 0
1180 0 30 0 433 0 0 1 0 0 31 0 90 0 0 8631000 52 0 799 0
1180 2 40 0 916 0 0 1 0 0 84 0 100 0 0 24242000 72 0 799 0
1180 3 40 0 1266 0 0 1 0 0 96 0 105 0 0 38661200 82 0 799 0
1180 4 50 0 1683 0 0 1 0 0 102 0 110 0 0 67900000 92 0 799 0
1180 1 30 0 630 0 0 1 0 0 36 0 95 0 0 13981500 62 0 799 0
1180 6 50 0 2940 0 0 1 0 0 200 0 120 0 0 815850000 115 1 799 0
1190 2 100 0 1300 3 0 1 0 0 0 0 100 100 0 0 0 1 3000 0
1190 1 100 0 800 3 0 1 0 0 0 0 95 100 0 4000000 70 1 3000 0
1190 0 100 0 500 3 0 1 0 0 0 0 90 100 0 560000 40 1 3000 0
1195 2 100 0 1020 4 0 1 0 0 0 0 100 100 0 0 0 1 799 0
1195 0 100 0 310 4 0 1 0 0 0 0 90 100 0 537140 44 1 799 0
1195 1 100 0 600 4 0 1 0 0 0 0 95 100 0 918542 74 1 799 0
1250 1 22 0 0 2 0 1 0 0 0 2 95 0 4 37056 40 0 799 1
1250 3 26 0 0 2 0 1.2 0 0 0 3 105 0 4 116140 60 0 799 1
1250 0 20 0 0 2 0 0.9 0 0 0 2 90 0 4 20243 30 0 799 1
1250 7 34 0 0 2 0 1.6 0 0 0 5 125 0 4 491200 100 0 799 1
1250 6 32 0 0 2 0 1.5 0 0 0 5 120 0 4 454350 90 0 799 1
1250 2 24 0 0 2 0 1.1 0 0 0 3 100 0 4 66011 50 0 799 1
1250 9 38 0 0 2 0 1.8 0 0 0 5 135 0 4 0 0 0 799 1
1250 4 28 0 0 2 0 1.3 0 0 0 4 110 0 4 192800 70 0 799 1
1250 5 30 0 0 2 0 1.4 0 0 0 4 115 0 4 418030 80 0 799 1
1250 8 36 0 0 2 0 1.7 0 0 0 5 130 0 4 520030 110 0 799 1
1260 7 41 0 0 2 0 1.9 0 0 0 6 125 0 5 491200 100 0 799 1
1260 0 20 0 0 2 0 1 0 0 0 3 90 0 5 20243 30 0 799 1
1260 1 23 0 0 2 0 1.15 0 0 0 3 95 0 5 37056 40 0 799 1
1260 8 44 0 0 2 0 2 0 0 0 7 130 0 5 520030 110 0 799 1
1260 6 38 0 0 2 0 1.75 0 0 0 6 120 0 5 454350 90 0 799 1
1260 4 32 0 0 2 0 1.5 0 0 0 5 110 0 5 192800 70 0 799 1
1260 2 26 0 0 2 0 1.25 0 0 0 4 100 0 5 66011 50 0 799 1
1260 9 47 0 0 2 0 2.1 0 0 0 7 135 0 5 0 0 0 799 1
1260 5 35 0 0 2 0 1.65 0 0 0 5 115 0 5 418030 80 0 799 1
1260 3 29 0 0 2 0 1.4 0 0 0 4 105 0 5 116140 60 1 799 1
1270 4 100 0 2010 0 55 1 1 10 0 0 110 0 0 370 71 1 799 0
1270 3 100 0 2003 0 50 1 1 10 0 0 105 0 0 240 61 1 799 0
1270 1 100 0 2001 0 40 1 1 10 0 0 95 0 0 100 46 1 799 0
1270 0 100 0 2000 0 35 1 1 10 0 0 90 0 0 60 41 1 799 0
1270 7 100 0 2013 0 70 1 1 10 0 0 125 0 0 0 0 1 799 0
1270 6 100 0 2012 0 65 1 1 10 0 0 120 0 0 1050 91 1 799 0
1270 5 100 0 2011 0 60 1 1 10 0 0 115 0 0 600 81 1 799 0
1270 2 100 0 2002 0 45 1 1 10 0 0 100 0 0 140 51 1 799 0
1280 8 100 0 2043 0 60 1 1 10 0 0 130 0 0 0 0 1 799 0
1280 2 100 0 2007 0 40 1 1 10 0 0 100 0 0 120 65 1 799 0
1280 6 100 0 2041 0 60 1 1 10 0 0 120 0 0 2080 100 1 799 0
1280 3 100 0 2008 0 45 1 1 10 0 0 105 0 0 150 70 1 799 0
1280 0 100 0 2005 0 30 1 1 10 0 0 90 0 0 80 55 1 799 0
1280 1 100 0 2006 0 35 1 0 10 0 0 95 0 0 100 60 1 799 0
1280 5 100 0 2040 0 55 1 1 10 0 0 115 0 0 1340 90 1 799 0
1280 7 100 0 2042 0 60 1 1 10 0 0 125 0 0 3490 110 1 799 0
1280 4 100 0 2009 0 50 1 0 10 0 0 110 0 0 840 80 0 799 0
1290 6 22 0 0 2 0 2.6 0 0 0 0 120 0 0 454350 90 0 799 1
1290 7 24 0 0 2 0 2.7 0 0 0 0 125 0 0 491200 100 0 799 1
1290 4 18 0 0 2 0 2.4 0 0 0 0 110 0 0 192800 70 0 799 1
1290 9 28 0 0 2 0 2.9 0 0 0 0 135 0 0 0 0 0 799 1
1290 5 20 0 0 2 0 2.5 0 0 0 0 115 0 0 418030 80 0 799 1
1290 2 14 0 0 2 0 2.2 0 0 0 0 100 0 0 66011 50 0 799 1
1290 0 10 0 0 2 0 2 0 0 0 0 90 0 0 20243 30 0 799 1
1290 3 16 0 0 2 0 2.3 0 0 0 0 105 0 0 116140 60 0 799 1
1290 1 12 0 0 2 0 2.1 0 0 0 0 95 0 0 37056 40 0 799 1
1290 8 26 0 0 2 0 2.8 0 0 0 0 130 0 0 520030 110 0 799 1
1300 5 30 0 0 2 0 1.4 0 0 0 4 115 0 4 418030 80 0 799 1
1300 7 34 0 0 2 0 1.6 0 0 0 5 125 0 4 491200 100 0 799 1
1300 6 32 0 0 2 0 1.5 0 0 0 5 120 0 4 454350 90 0 799 1
1300 2 24 0 0 2 0 1.1 0 0 0 3 100 0 4 66011 50 0 799 1
1300 1 22 0 0 2 0 1 0 0 0 2 95 0 4 37056 40 0 799 1
1300 3 26 0 0 2 0 1.2 0 0 0 3 105 0 4 116140 60 0 799 1
1300 4 28 0 0 2 0 1.3 0 0 0 4 110 0 4 192800 70 0 799 1
1300 9 38 0 0 2 0 1.8 0 0 0 5 135 0 4 0 0 0 799 1
1300 0 20 0 0 2 0 0.9 0 0 0 2 90 0 4 20243 30 0 799 1
1300 8 36 0 0 2 0 1.7 0 0 0 5 130 0 4 520030 110 0 799 1
1320 1 100 0 1950 0 0 1 1 0 0 0 95 0 0 1000 100 0 799 0
1320 0 100 0 490 0 0 1 1 0 0 0 90 0 0 500 70 0 799 0
1320 2 100 0 5560 0 0 1 1 0 0 0 100 0 0 0 0 1 799 0
1350 0 100 0 2020 0 40 1 0 10 0 0 90 100 0 1800 55 1 799 0
1350 4 100 0 2024 0 80 1 0 10 0 0 110 100 0 0 0 1 799 0
1350 3 100 0 2023 0 70 1 0 10 0 0 105 100 0 9000 85 1 799 0
1350 2 100 0 2022 0 60 1 0 10 0 0 100 100 0 5500 75 1 799 0
1350 1 100 0 2021 0 50 1 0 10 0 0 95 100 0 4000 65 1 799 0
1360 2 100 0 2032 0 90 1 1 10 0 0 100 0 0 450 100 1 799 0
1360 3 100 0 2033 0 100 1 1 10 0 0 105 0 0 700 110 1 799 0
1360 4 100 0 2034 0 110 1 1 10 0 0 110 0 0 0 0 1 799 0
1360 0 100 0 2030 0 60 1 1 10 0 0 90 0 0 40 80 1 799 0
1360 1 100 0 2031 0 80 1 1 10 0 0 95 0 0 250 90 1 799 0
1380 0 100 0 0 0 0 0 0 0 0 0 90 10 0 0 0 1 799 0
1385 0 100 0 0 0 0 0 0 0 0 0 90 10 0 0 0 1 799 0
1390 0 100 0 0 0 0 0 0 0 0 0 90 10 0 0 0 1 799 0
1395 0 100 0 0 0 0 0 0 0 0 0 90 10 0 0 0 1 799 0
1400 0 100 0 0 0 0 0 0 0 0 0 90 10 0 0 0 1 799 0
1405 0 100 0 0 0 0 0 0 0 0 0 90 10 0 0 0 1 799 0
1410 0 100 0 0 0 0 0 0 0 0 0 90 10 0 0 0 0 799 0
3050 3 100 0 0 5 0 0.2 0 0 0 0 105 100 0 0 0 0 799 0
3050 1 100 0 0 5 0 0.14 0 0 0 0 95 100 0 800 40 0 799 0
3050 0 100 0 0 5 0 0.1 0 0 0 0 90 100 0 500 15 0 799 0
3050 2 100 0 0 5 0 0.18 0 0 0 0 100 100 0 1000 70 1 799 0
3060 0 100 0 0 0 20 1 0 0 0 0 90 100 0 0 0 1 799 0
3080 0 100 0 0 0 60 1.4 0 21 200 0 30 0 0 500 70 1 799 0
3080 1 100 0 0 0 60 1.6 0 21 300 0 40 0 0 1000 100 1 799 0
3080 2 100 0 0 0 60 1.8 0 21 400 0 55 0 0 0 0 1 799 0
3090 5 100 0 770 0 0 1 0 0 0 12 115 20 3 0 0 0 2300 1
3090 4 100 0 720 0 0 1 0 0 0 10 110 20 3 2376000 85 0 2300 1
3090 1 100 0 200 0 0 1 0 0 0 7 95 20 3 300000 55 0 2300 1
3090 2 100 0 540 0 0 1 0 0 0 8 100 20 3 1296000 65 0 2300 1
3090 0 100 0 130 0 0 1 0 0 0 7 90 20 3 195000 45 0 2300 1
3090 3 100 0 650 0 0 1 0 0 0 9 105 20 3 1950000 75 0 2300 1
4000 1 100 0 9001 0 0 1 0 11 0 0 95 100 0 300 80 1 799 0
4000 2 100 0 9002 0 0 1 0 11 0 0 100 100 0 500 105 1 799 0
4000 0 100 0 9000 0 0 1 0 11 0 0 90 100 0 100 40 1 799 0
4000 3 100 0 9003 0 0 1 0 11 0 0 105 100 0 0 0 1 799 0
4010 3 100 0 9008 0 120 1 0 11 0 0 105 0 0 0 0 0 799 0
4010 2 100 0 9007 0 100 1 0 11 0 0 100 0 0 100 100 0 799 0
4010 1 100 0 9006 0 80 1 0 11 0 0 95 0 0 50 70 0 799 0
4010 0 100 0 9005 0 60 1 0 11 0 0 90 0 0 30 40 0 799 0
4020 0 100 0 9010 0 60 1 1 11 0 0 90 0 0 30 40 0 799 0
4020 3 100 0 9013 0 120 1 1 11 0 0 105 0 0 0 0 0 799 0
4020 2 100 0 9012 0 100 1 1 11 0 0 100 0 0 100 100 0 799 0
4020 1 100 0 9011 0 80 1 1 11 0 0 95 0 0 50 70 0 799 0
4050 3 100 0 9018 0 120 1 0 11 0 0 105 100 0 0 0 0 799 0
4050 1 100 0 9016 0 80 1 0 11 0 0 95 100 0 500 70 0 799 0
4050 2 100 0 9017 0 100 1 0 11 0 0 100 100 0 1000 100 0 799 0
4050 0 100 0 9015 0 60 1 0 11 0 0 90 100 0 200 40 0 799 0
4060 1 100 0 9021 0 80 1 0 11 0 0 95 100 0 500 70 0 799 0
4060 0 100 0 9020 0 60 1 0 11 0 0 90 100 0 200 40 0 799 0
4060 2 100 0 9022 0 100 1 0 11 0 0 100 100 0 1000 100 0 799 0
4060 3 100 0 9023 0 120 1 0 11 0 0 105 100 0 0 0 0 799 0
4070 3 100 0 9028 0 120 1 0 11 0 0 105 100 0 0 0 0 799 0
4070 2 100 0 9027 0 100 1 0 11 0 0 100 100 0 1000 100 0 799 0
4070 0 100 0 9025 0 60 1 0 11 0 0 90 100 0 200 40 0 799 0
4070 1 100 0 9026 0 80 1 0 11 0 0 95 100 0 500 70 0 799 0
5001 0 100 0 450 0 0 1 1 0 0 14 90 0 1 0 80 0 799 0
5010 6 37 0 0 2 0 1.4 0 0 0 3 120 0 3 454350 90 0 799 1
5010 7 40 0 0 2 0 1.4 0 0 0 3 125 0 3 491200 100 0 799 1
5010 0 20 0 0 2 0 1.1 0 0 0 3 90 0 3 20243 30 0 799 1
5010 8 43 0 0 2 0 1.4 0 0 0 3 130 0 3 520030 110 0 799 1
5010 4 31 0 0 2 0 1.4 0 0 0 3 110 0 3 192800 70 0 799 1
5010 5 34 0 0 2 0 1.4 0 0 0 3 115 0 3 418030 80 0 799 1
5010 2 26 0 0 2 0 1.1 0 0 0 3 100 0 3 66011 50 0 799 1
5010 9 45 0 0 2 0 1.45 0 0 0 3 135 0 3 0 0 0 799 1
5010 1 23 0 0 2 0 1.1 0 0 0 3 95 0 3 37056 40 0 799 1
5010 3 29 0 0 2 0 1.1 0 0 0 3 105 0 3 116140 60 0 799 1
5020 9 45 0 0 2 0 1.35 0 0 0 5 135 0 4 0 0 0 799 1
5020 1 23 0 0 2 0 1.3 0 0 0 2 95 0 4 37056 40 0 799 1
5020 3 29 0 0 2 0 1.3 0 0 0 3 105 0 4 116140 60 0 799 1
5020 6 37 0 0 2 0 1.3 0 0 0 4 120 0 4 454350 90 0 799 1
5020 4 31 0 0 2 0 1.3 0 0 0 3 110 0 4 192800 70 0 799 1
5020 5 34 0 0 2 0 1.3 0 0 0 3 115 0 4 418030 80 0 799 1
5020 7 40 0 0 2 0 1.3 0 0 0 4 125 0 4 491200 100 0 799 1
5020 8 43 0 0 2 0 1.3 0 0 0 5 130 0 4 520030 110 0 799 1
5020 2 26 0 0 2 0 1.3 0 0 0 2 100 0 4 66011 50 0 799 1
5020 0 20 0 0 2 0 1.3 0 0 0 2 90 0 4 20243 30 0 799 1
5030 6 63 0 0 2 0 1.21 0 0 0 0 120 0 0 454350 90 0 700 1
5030 9 78 0 0 2 0 1.24 0 0 0 0 135 0 0 0 0 0 700 1
5030 3 48 0 0 2 0 1.18 0 0 0 0 105 0 0 116140 60 0 700 1
5030 0 33 0 0 2 0 1.15 0 0 0 0 90 0 0 20240 30 0 700 1
5030 5 58 0 0 2 0 1.2 0 0 0 0 115 0 0 418030 80 0 700 1
5030 8 73 0 0 2 0 1.23 0 0 0 0 130 0 0 520030 110 0 700 1
5030 7 68 0 0 2 0 1.22 0 0 0 0 125 0 0 491200 100 0 700 1
5030 4 53 0 0 2 0 1.19 0 0 0 0 110 0 0 192800 70 0 700 1
5030 1 38 0 0 2 0 1.16 0 0 0 0 95 0 0 37060 40 0 700 1
5030 2 43 0 0 2 0 1.17 0 0 0 0 100 0 0 66010 50 0 700 1
5040 8 26 0 10000 2 0 1 0 0 0 0 130 0 0 1000 110 0 799 1
5040 6 22 0 9000 2 0 1 0 0 0 0 120 0 0 800 90 0 799 1
5040 5 20 0 8000 2 0 1 0 0 0 0 115 0 0 700 80 0 799 1
5040 1 12 0 6000 2 0 1 0 0 0 0 95 0 0 300 40 0 799 1
5040 0 10 0 6000 2 0 1 0 0 0 0 90 0 0 200 30 0 799 1
5040 3 16 0 7000 2 0 1 0 0 0 0 105 0 0 500 60 0 799 1
5040 9 28 0 10000 2 0 1 0 0 0 0 135 0 0 0 0 0 799 1
5040 2 14 0 7000 2 0 1 0 0 0 0 100 0 0 400 50 0 799 1
5040 7 24 0 9000 2 0 1 0 0 0 0 125 0 0 900 100 0 799 1
5040 4 18 0 8000 2 0 1 0 0 0 0 110 0 0 600 70 0 799 1
5050 2 24 0 0 2 0 1.1 0 0 0 3 100 0 4 66011 50 0 799 1
5050 4 28 0 0 2 0 1.3 0 0 0 4 110 0 4 192800 70 0 799 1
5050 1 22 0 0 2 0 1 0 0 0 2 95 0 4 37056 40 0 799 1
5050 9 38 0 0 2 0 1.8 0 0 0 5 135 0 4 0 0 0 799 1
5050 6 32 0 0 2 0 1.5 0 0 0 5 120 0 4 454350 90 0 799 1
5050 0 20 0 0 2 0 0.9 0 0 0 2 90 0 4 20243 30 0 799 1
5050 7 34 0 0 2 0 1.6 0 0 0 5 125 0 4 491200 100 0 799 1
5050 8 36 0 0 2 0 1.7 0 0 0 5 130 0 4 520030 110 0 799 1
5050 3 26 0 0 2 0 1.2 0 0 0 3 105 0 4 116140 60 0 799 1
5050 5 30 0 0 2 0 1.4 0 0 0 4 115 0 4 418030 80 0 799 1
6000 2 100 0 0 2 0 1.2 0 0 0 2 100 30 0 2223000 100 0 799 0
6000 4 100 0 0 2 0 1.29 0 0 0 2 110 30 0 0 0 0 799 0
6000 1 100 0 0 2 0 1.14 0 0 0 2 95 30 0 900000 70 0 799 0
6000 0 100 0 0 2 0 1.1 0 0 0 2 90 30 0 300000 40 0 799 0
6000 3 100 0 0 2 0 1.25 0 0 0 2 105 30 0 4320000 120 0 799 0
6001 1 0 0 0 5 3 0.2 0 0 0 3 95 50 2 12000 80 0 799 0
6001 3 0 0 0 5 3 0.4 0 0 0 3 105 50 2 27000 100 0 799 0
6001 0 0 0 0 5 3 0.1 0 0 0 3 90 50 2 5400 70 0 799 0
6001 4 0 0 0 5 3 0.5 0 0 0 3 110 50 2 0 0 0 799 0
6001 2 0 0 0 5 3 0.3 0 0 0 3 100 50 2 16500 90 0 799 0
6002 4 80 0 1 0 25 1 0 18 0 4 110 50 0 0 0 0 799 0
6002 2 80 0 1 0 15 1 0 18 0 4 100 50 0 16500 100 0 799 0
6002 3 80 0 1 0 20 1 0 18 0 4 105 50 0 27000 120 0 799 0
6002 0 80 0 1 0 5 1 0 18 0 4 90 50 0 5400 70 0 799 0
6002 1 80 0 1 0 10 1 0 18 0 4 95 50 0 12000 90 0 799 0
6003 1 30 0 0 0 65535 0.28 0 19 0 0 95 0 0 12000 90 0 799 0
6003 4 30 0 0 0 65535 0.5 0 19 0 0 110 0 0 0 0 0 799 0
6003 0 30 0 0 0 65535 0.2 0 19 0 0 90 0 0 5400 70 0 799 0
6003 3 30 0 0 0 65535 0.42 0 19 0 0 105 0 0 27000 120 0 799 0
6003 2 30 0 0 0 65535 0.36 0 19 0 0 100 0 0 16500 110 0 799 0
6004 0 80 0 0 2 0 0.1 0 14 0 1 90 50 0 0 0 0 799 0
6010 0 100 0 0 0 20 0.3 1 13 0 11 90 0 0 0 0 0 799 0
6011 0 100 0 0 2 60 5 1 12 0 0 90 0 0 0 0 0 799 0
7000 3 24 0 0 2 0 1.08 0 0 0 0 105 0 0 29000 60 0 799 1
7000 1 19 0 0 2 0 1.06 0 0 0 0 95 0 0 9000 40 0 799 1
7000 9 30 0 0 2 0 1.14 0 0 0 0 135 0 0 0 0 0 799 1
7000 6 27 0 0 2 0 1.11 0 0 0 0 120 0 0 113000 90 0 799 1
7000 4 25 0 0 2 0 1.09 0 0 0 0 110 0 0 48000 70 0 799 1
7000 0 15 0 0 2 0 1.05 0 0 0 0 90 0 0 5000 30 0 799 1
7000 5 26 0 0 2 0 1.1 0 0 0 0 115 0 0 104000 80 0 799 1
7000 8 29 0 0 2 0 1.13 0 0 0 0 130 0 0 130000 110 0 799 1
7000 2 22 0 0 2 0 1.07 0 0 0 0 100 0 0 16000 50 0 799 1
7000 7 28 0 0 2 0 1.12 0 0 0 0 125 0 0 122000 100 0 799 1
7001 0 100 0 1 0 65535 1 0 16 0 0 90 100 0 0 0 0 799 0
7002 0 100 0 0 0 65535 0 0 17 0 9 90 0 0 0 0 0 799 0
7003 0 100 0 0 0 65535 0 0 17 0 9 90 0 3 0 0 0 799 0
7010 6 22 0 9000 2 0 1 0 0 0 0 120 0 0 800 90 0 799 1
7010 0 10 0 6000 2 0 1 0 0 0 0 90 0 0 200 30 0 799 1
7010 3 16 0 7000 2 0 1 0 0 0 0 105 0 0 500 60 0 799 1
7010 9 28 0 10000 2 0 1 0 0 0 0 135 0 0 0 0 0 799 1
7010 1 12 0 6000 2 0 1 0 0 0 0 95 0 0 300 40 0 799 1
7010 4 18 0 8000 2 0 1 0 0 0 0 110 0 0 600 70 0 799 1
7010 5 20 0 8000 2 0 1 0 0 0 0 115 0 0 700 80 0 799 1
7010 8 26 0 10000 2 0 1 0 0 0 0 130 0 0 1000 110 0 799 1
7010 2 14 0 7000 2 0 1 0 0 0 0 100 0 0 400 50 0 799 1
7010 7 24 0 9000 2 0 1 0 0 0 0 125 0 0 900 100 0 799 1
7020 6 32 0 0 2 0 1.4 0 0 0 4 120 0 3 454350 90 0 799 1
7020 8 38 0 0 2 0 1.4 0 0 0 4 130 0 3 520030 110 0 799 1
